company_name,ds,yhat,yhat_lower,yhat_upper
HDFC Bank,2021-01-07,737.7735463317078,700.972599596217,775.3173975515618
HDFC Bank,2021-01-08,738.1997285308139,702.9118531607415,776.5860883577767
HDFC Bank,2021-01-11,738.9437880829797,700.6319351569923,774.9335936797361
HDFC Bank,2021-01-12,739.6925822401232,700.6935617955849,775.1760055617771
HDFC Bank,2021-01-13,739.6499872763859,703.3481315027382,774.5789712620465
HDFC Bank,2021-01-14,738.5598731669587,699.2397608359748,774.9007048080273
HDFC Bank,2021-01-15,738.2407292935654,701.43798478233,774.7910531459506
HDFC Bank,2021-01-18,737.3663078695323,697.7080992153549,770.8698161723544
HDFC Bank,2021-01-19,737.8285307761117,701.3599438257797,775.3137594895011
HDFC Bank,2021-01-20,737.642029941498,703.1843303280476,773.6214925521082
HDFC Bank,2021-01-21,736.5554015145289,700.9167398960575,774.3558784121146
HDFC Bank,2021-01-22,736.3882940980185,699.5371193520558,772.9576774051346
HDFC Bank,2021-01-25,736.8190266062719,701.1760187095535,775.4474668846577
HDFC Bank,2021-01-27,738.5706727513657,700.9528713270846,776.5532017983969
HDFC Bank,2021-01-28,738.3574944197559,701.9410734961399,771.8716250695782
HDFC Bank,2021-01-29,739.1279613805567,701.1942744188805,774.3653024184473
HDFC Bank,2021-02-01,742.5338164199167,706.937501197713,778.52142263497
HDFC Bank,2021-02-02,744.6514676207642,708.6246827763049,780.6125023399818
HDFC Bank,2021-02-03,746.1730916762205,711.2913575160661,785.0759983015623
HDFC Bank,2021-02-04,746.8077099100844,712.1766075438655,784.5253327848478
HDFC Bank,2021-02-05,748.3349809133285,714.9006064658911,782.9111002463218
HDFC Bank,2021-02-08,753.3014015305752,717.2994530225926,789.3691885124224
HDFC Bank,2021-02-09,755.6619478583486,717.9713460725601,790.5792731331063
HDFC Bank,2021-02-10,757.275379902195,721.0512326061104,793.4933485708917
HDFC Bank,2021-02-11,756.7556150299242,718.8072951607026,792.3465009247294
HDFC Bank,2021-02-12,756.9760690115387,721.1498877644082,792.7646753665521
HDFC Bank,2021-02-15,757.167626967983,717.7257611029381,792.4244835395018
HDFC Bank,2021-02-16,757.6870122446936,720.129755962955,795.7780140505749
HDFC Bank,2021-02-17,757.3587383053016,722.9123514817204,792.8455360200021
HDFC Bank,2021-02-18,755.9071564974782,719.6314830820208,793.9639501754733
HDFC Bank,2021-02-19,755.1322317465826,718.1732735900014,789.9553917510515
HDFC Bank,2021-02-22,752.1620270402806,715.3658286254151,788.7974210255892
HDFC Bank,2021-02-23,751.6385775870804,717.5771384843199,789.9833664791952
HDFC Bank,2021-02-24,750.3067193094982,713.9238332843724,786.4115898186939
HDFC Bank,2021-02-25,747.9094511748975,713.456614526013,782.6826780670348
HDFC Bank,2021-02-26,746.2637945373042,709.2755158202294,783.9982521610324
HDFC Bank,2021-03-01,741.2714608451001,705.6591161991207,775.0964730240512
HDFC Bank,2021-03-02,740.3057970265328,707.0064851394914,777.7863476794882
HDFC Bank,2021-03-03,738.6589025990861,702.784330066574,774.2587431722163
HDFC Bank,2021-03-04,736.0766418761989,700.4821538941463,770.5541877998231
HDFC Bank,2021-03-05,734.3763518802843,697.6642406001965,770.149201777987
HDFC Bank,2021-03-08,729.9698916322177,690.4290337011684,767.1535163280178
HDFC Bank,2021-03-09,729.4281591897877,692.6667352399969,766.7719546225348
HDFC Bank,2021-03-10,728.3044885097765,693.5351736238346,766.3027430608383
HDFC Bank,2021-03-12,725.3211153461526,694.0624539837916,761.9715761073445
HDFC Bank,2021-03-15,723.3079661581412,686.0835080732716,760.0117422124918
HDFC Bank,2021-03-16,723.6311603977298,687.7465496363903,761.491420305369
HDFC Bank,2021-03-17,723.3852500843442,687.3174131894657,762.5195603006662
HDFC Bank,2021-03-18,722.2934983396743,684.4097109043512,758.8655896519005
HDFC Bank,2021-03-19,722.1505616706581,682.9006355308998,757.6006846199231
HDFC Bank,2021-03-22,722.5981294130659,685.2613060509262,759.1543594400566
HDFC Bank,2021-03-23,723.6670863302751,688.4603921485649,759.0974249674751
HDFC Bank,2021-03-24,724.1199542586932,688.324889686227,758.6640089714411
HDFC Bank,2021-03-25,723.6757522548684,686.6741853745496,757.4132755564723
HDFC Bank,2021-03-26,724.1258604386978,687.048153480562,761.468376462491
HDFC Bank,2021-03-30,727.4318095288977,691.0262449411221,760.6101496160715
HDFC Bank,2021-03-31,728.1821756008939,696.480121116869,765.6312129382915
HDFC Bank,2021-04-01,727.9752843758691,689.3674736830343,766.3097828115544
HDFC Bank,2021-04-05,730.6587634511177,695.0193076061655,769.1925952542243
HDFC Bank,2021-04-06,732.0273812914093,694.6716911742517,768.4035803867735
HDFC Bank,2021-04-07,732.6618261050678,699.203539021029,769.3751632724748
HDFC Bank,2021-04-08,732.2817559152127,696.2337159093839,768.6026728745683
HDFC Bank,2021-04-09,732.6794948146144,696.3277228509709,767.2660502476722
HDFC Bank,2021-04-12,733.7169570392251,697.0039536659763,770.5268484226154
HDFC Bank,2021-04-13,734.6418082337962,696.5072318915992,769.8513654423551
HDFC Bank,2021-04-15,733.8680086013677,694.3050860973616,772.0522960870898
HDFC Bank,2021-04-16,733.689117601939,699.2254884799856,768.7190635728241
HDFC Bank,2021-04-19,732.8112753033438,695.3148664132493,769.8471829780455
HDFC Bank,2021-04-20,733.0591510134511,694.5218045780271,770.3871432050345
HDFC Bank,2021-04-22,730.9245163285995,695.921037133032,768.6950196747609
HDFC Bank,2021-04-23,730.0813145888212,694.5340407013182,769.4235674213897
HDFC Bank,2021-04-26,727.1837343269747,688.9611126340438,763.3345966456037
HDFC Bank,2021-04-27,726.8582099277385,688.5316674752349,762.8401539629477
HDFC Bank,2021-04-28,725.8124450599767,687.5880767828521,763.0918923900969
HDFC Bank,2021-04-29,723.7887025358655,687.3688242464683,760.4826033532082
HDFC Bank,2021-04-30,722.6024249219818,687.1734777531576,758.5317276991557
HDFC Bank,2021-05-03,719.4772760981649,683.0651678807059,755.3617902304395
HDFC Bank,2021-05-04,719.2855690141854,684.5891288535935,755.9438038582131
HDFC Bank,2021-05-05,718.4815609997366,681.1352950850137,753.3154017918281
HDFC Bank,2021-05-06,716.8064366859188,681.7299791811097,749.9117217476297
HDFC Bank,2021-05-07,716.0725125684718,676.917765483058,753.0663892592464
HDFC Bank,2021-05-10,714.8652919448487,675.1703451432255,752.7834375350008
HDFC Bank,2021-05-11,715.4698751606494,679.1051910921929,753.0616563289527
HDFC Bank,2021-05-12,715.521486820767,677.8032373974987,753.5268142730251
HDFC Bank,2021-05-14,714.94656593149,681.578310981263,749.2815519926091
HDFC Bank,2021-05-17,716.5726781410133,679.7749992563945,753.9355458589669
HDFC Bank,2021-05-18,718.0825456343032,682.2168544905819,755.8129842420782
HDFC Bank,2021-05-19,718.9956717192757,681.0704955572293,755.5341835180773
HDFC Bank,2021-05-20,719.0266942912205,684.4201846379447,758.5822868225176
HDFC Bank,2021-05-21,719.9618772744459,683.2800050125797,758.6924130883158
HDFC Bank,2021-05-24,723.2993109990039,691.0659460135356,762.7918629419836
HDFC Bank,2021-05-25,725.1950758580774,688.627797614838,759.5701674169686
HDFC Bank,2021-05-26,726.3983612903326,691.3681671394573,762.3194579205476
HDFC Bank,2021-05-27,726.6253380303687,689.3186223057749,764.4567835035886
HDFC Bank,2021-05-28,727.6661681621414,689.9086420035909,763.9371742980375
HDFC Bank,2021-05-31,730.8502596025535,696.3098512523634,764.3492588624835
HDFC Bank,2021-06-01,732.5713333150458,696.1886652393323,768.57466939211
HDFC Bank,2021-06-02,733.558386006283,696.1960331556329,771.3635271061218
HDFC Bank,2021-06-03,733.5412014929859,696.4031718306608,769.3523242666829
HDFC Bank,2021-06-04,734.3239871509813,697.7216710693345,772.3840582114797
HDFC Bank,2021-06-07,736.7888906352587,700.182293664906,776.1164842968183
HDFC Bank,2021-06-08,738.3310263304262,698.2379805954926,773.9196997576087
HDFC Bank,2021-06-09,739.1876206677863,703.0068254156952,775.4470836484417
HDFC Bank,2021-06-10,739.0966946789094,702.3297773890453,772.9735187050421
HDFC Bank,2021-06-11,739.8685547279068,702.9044743239809,775.7290557538137
HDFC Bank,2021-06-14,742.7025943789013,705.3548756097584,778.9818765904288
HDFC Bank,2021-06-15,744.4974287514038,708.9054952672458,779.1578888070405
HDFC Bank,2021-06-16,745.6630643402316,707.8077353288239,784.3569598353578
HDFC Bank,2021-06-17,745.9288432675613,707.0889281591702,784.4281146373916
HDFC Bank,2021-06-18,747.0942706583048,709.8116766065226,786.045176428989
HDFC Bank,2021-06-21,751.1966057979561,715.991199710714,788.2049823633054
HDFC Bank,2021-06-22,753.3929229394441,719.4976854845163,788.4189860659297
HDFC Bank,2021-06-23,754.9226497829243,716.7904336104492,788.8796658965658
HDFC Bank,2021-06-24,755.4991202241904,722.7646025146496,789.9373705806145
HDFC Bank,2021-06-25,756.9065072121298,720.2468151765617,794.81940905041
HDFC Bank,2021-06-28,761.1884691935744,722.9960036839057,796.7656898277348
HDFC Bank,2021-06-29,763.2272626903965,726.1987713912135,799.4491992389803
HDFC Bank,2021-06-30,764.4789572969127,729.1823181139603,800.8625262190109
HDFC Bank,2021-07-01,764.6535544650937,727.888060821972,803.6975866271365
HDFC Bank,2021-07-02,765.5354676761028,730.9166727368315,804.9657434187093
HDFC Bank,2021-07-05,767.5439178167691,732.7623500525032,803.6784703962812
HDFC Bank,2021-07-06,768.6219915661372,731.7342381352258,805.9490146154428
HDFC Bank,2021-07-07,768.8330081250659,734.3421660580972,806.0954754646273
HDFC Bank,2021-07-08,767.9036624959992,731.0423436757121,804.5842027674969
HDFC Bank,2021-07-09,767.6362789761383,728.9653510755074,805.6449707647831
HDFC Bank,2021-07-12,766.1254058672635,730.9007985195794,803.5565059233794
HDFC Bank,2021-07-13,766.0762706405704,727.9889810621212,802.6824219181613
HDFC Bank,2021-07-14,765.2175390655655,729.2307638387846,799.8230515981917
HDFC Bank,2021-07-15,763.2953582944434,726.3431519201494,802.2328596231274
HDFC Bank,2021-07-16,762.1300019594656,723.591273274699,797.6443282246674
HDFC Bank,2021-07-19,758.6426441926562,722.9735154301532,795.6059104506571
HDFC Bank,2021-07-20,758.2104461638106,719.0264926341862,795.9588655053313
HDFC Bank,2021-07-22,755.1120490116963,720.2822380250221,792.8330906007515
HDFC Bank,2021-07-23,754.012911797515,715.8756633626372,790.2177115794676
HDFC Bank,2021-07-26,751.5625661286225,714.2978900265881,788.7655607231821
HDFC Bank,2021-07-27,751.7217804619047,715.0177795651399,788.4921852588637
HDFC Bank,2021-07-28,751.3202720398227,714.9720027979932,787.5167796698845
HDFC Bank,2021-07-29,750.0894901113613,711.9816933631683,784.4160483431717
HDFC Bank,2021-07-30,749.8304858144583,713.2396429740039,784.8986580887195
HDFC Bank,2021-08-02,750.1034314797176,713.0293970688087,787.4908230273272
HDFC Bank,2021-08-03,751.1748378180185,713.1803922580964,786.6468929198335
HDFC Bank,2021-08-04,751.6577505711563,717.3898141473359,786.0355951502513
HDFC Bank,2021-08-05,751.2675042351226,714.8105325935678,790.0826763626316
HDFC Bank,2021-08-06,751.7908156007074,714.5903298844838,787.9721217471582
HDFC Bank,2021-08-09,753.9507658323774,717.8760001028643,790.4328601703825
HDFC Bank,2021-08-10,755.4732773684794,719.6654393119777,791.8547913231935
HDFC Bank,2021-08-11,756.3125591999337,722.5480465158945,794.2650484249098
HDFC Bank,2021-08-12,756.184381849045,719.7860512926682,794.7378845980912
HDFC Bank,2021-08-13,756.8783727718725,721.5693226720032,792.5143539395737
HDFC Bank,2021-08-16,759.0639597528367,721.925154791922,795.071769390868
HDFC Bank,2021-08-17,760.4625209446782,721.706874903956,797.2547660103721
HDFC Bank,2021-08-18,761.1297409390457,722.91257785526,796.2037453803348
HDFC Bank,2021-08-20,761.2556611617091,724.3173391686385,798.7884276838652
HDFC Bank,2021-08-23,762.7222560159299,725.5241014950304,797.4835050345307
HDFC Bank,2021-08-24,763.9087804789718,727.2083481838807,799.604989724859
HDFC Bank,2021-08-25,764.3923896753718,728.1701484430864,798.814985629407
HDFC Bank,2021-08-26,763.9072921149025,727.1194642212928,801.2586810527729
HDFC Bank,2021-08-27,764.2599409300899,725.3437539850394,801.4523658902073
HDFC Bank,2021-08-30,765.6493081198898,732.9067970056584,802.1513979678356
HDFC Bank,2021-08-31,766.8894427612515,733.051072575375,804.7190984814353
HDFC Bank,2021-09-01,767.4596291069398,729.7325751254998,803.0213586200047
HDFC Bank,2021-09-02,767.0877328150737,727.2147726125288,802.4692676896148
HDFC Bank,2021-09-03,767.5726637438177,731.8063278329514,803.8373382192807
HDFC Bank,2021-09-06,769.386403301332,732.2083899798489,804.1951688741545
HDFC Bank,2021-09-07,770.7467052879847,735.3602199953568,807.6544881145437
HDFC Bank,2021-09-08,771.1067524280397,734.2936994740184,808.1477470936311
HDFC Bank,2021-09-09,770.4914596366035,735.5148039177607,810.9431786308124
HDFC Bank,2021-09-13,771.3705313774641,734.4273372425062,805.4358640305151
HDFC Bank,2021-09-14,772.2500216060797,735.6055807726091,806.2648809206502
HDFC Bank,2021-09-15,772.3843758639573,734.5373207864425,809.215281423811
HDFC Bank,2021-09-16,771.4971910480151,734.2668877092699,810.7636256060133
HDFC Bank,2021-09-17,771.3860147085803,732.6088237128192,808.1852325064589
HDFC Bank,2021-09-20,770.9583744455587,734.1299965166558,807.8681319167737
HDFC Bank,2021-09-21,771.4459769034324,735.8401212981324,809.3371006875633
HDFC Bank,2021-09-22,771.1949445569235,735.8615543203335,805.326121555013
HDFC Bank,2021-09-23,769.9404074490848,732.4842892633035,805.8648530945104
HDFC Bank,2021-09-24,769.4913342925894,731.7819183866947,804.2955808213853
HDFC Bank,2021-09-27,768.3316676673913,732.1758715014124,806.3668360069943
HDFC Bank,2021-09-28,768.6986480580232,732.2251215469488,804.0853782721372
HDFC Bank,2021-09-29,768.3996437582239,730.9129992717275,803.273899375655
HDFC Bank,2021-09-30,767.1735697196989,731.2257719523362,802.8467196775464
HDFC Bank,2021-10-01,766.8310763766009,729.0558218336797,802.3375778125461
HDFC Bank,2021-10-04,766.4436320565442,729.7839480708623,804.485913662738
HDFC Bank,2021-10-05,767.2025574877483,730.9056611149283,803.2143353654582
HDFC Bank,2021-10-06,767.34955545145,730.1398671534902,803.2547973436957
HDFC Bank,2021-10-07,766.6129773316508,725.9594681826494,805.0765581813206
HDFC Bank,2021-10-08,766.7915278963598,734.0736686951144,802.6909232816394
HDFC Bank,2021-10-11,768.0235339380095,731.6219783162162,804.3031833682433
HDFC Bank,2021-10-12,769.2949074170668,733.9204405260958,804.0249387009995
HDFC Bank,2021-10-13,769.9181037400454,731.1488484180692,807.3382053180165
HDFC Bank,2021-10-14,769.6090871879607,733.3897247898858,807.7825734669527
HDFC Bank,2021-10-18,772.0483110624472,735.2167585899377,807.5036561711058
HDFC Bank,2021-10-19,773.3748986110968,737.6389926400557,808.5890586922467
HDFC Bank,2021-10-20,773.9679794152205,735.8817979455658,808.8859571115715
HDFC Bank,2021-10-21,773.5455938893102,737.1492071699853,811.7026116345407
HDFC Bank,2021-10-22,773.8999331873596,736.2577192497682,807.6630510083972
HDFC Bank,2021-10-25,774.8248380513152,740.1912619575479,813.9743990367245
HDFC Bank,2021-10-26,775.7349732781719,736.8656696471196,811.9167605170827
HDFC Bank,2021-10-27,775.8870210467687,740.1207551398193,811.6763611446679
HDFC Bank,2021-10-28,775.0139980330422,737.0474271089276,812.740895923942
HDFC Bank,2021-10-29,774.923536348119,738.4204119077467,807.7909525911848
HDFC Bank,2021-11-01,774.7009379531639,738.3816423080755,811.1640225374045
HDFC Bank,2021-11-02,775.3375049154287,740.2557159462945,812.0326609432901
HDFC Bank,2021-11-03,775.2902812550116,739.839510757067,811.6723413389892
HDFC Bank,2021-11-04,774.3012939880405,737.3768133372528,809.835122908976
HDFC Bank,2021-11-08,774.4505908422452,740.1346974073664,807.3096948478167
HDFC Bank,2021-11-09,775.4336319255436,739.7406249196841,810.2444333497732
HDFC Bank,2021-11-10,775.8151626905535,737.4672422349173,811.8762024773175
HDFC Bank,2021-11-11,775.3274948856234,741.1901611251257,812.239371322755
HDFC Bank,2021-11-12,775.7728351752427,739.4909137461834,815.8060239548724
HDFC Bank,2021-11-15,777.9377866459896,743.2082740729855,816.7499354984873
HDFC Bank,2021-11-16,779.5687082390116,744.6104136720005,814.3293773566687
HDFC Bank,2021-11-17,780.5755686140614,745.2468587870255,819.3234007148728
HDFC Bank,2021-11-18,780.6726858972412,746.1984185820326,817.7143981871048
HDFC Bank,2021-11-22,784.8910035150574,749.0574129791113,822.566608406487
HDFC Bank,2021-11-23,786.6746426615236,750.6995551762516,821.9919077396698
HDFC Bank,2021-11-24,787.7160329345635,750.8096170995475,823.4846823818056
HDFC Bank,2021-11-25,787.7251525976951,751.9433841824721,824.402933873218
HDFC Bank,2021-11-26,788.4856611487169,752.2012427859364,827.0224936450941
HDFC Bank,2021-11-29,790.3884589014276,756.5916417413805,828.5335588665052
HDFC Bank,2021-11-30,791.5150731887253,754.360337826908,831.4765448508846
HDFC Bank,2021-12-01,791.8150359007918,757.5464388702219,828.2556793234561
HDFC Bank,2021-12-02,791.0139708040949,755.8241870745434,827.3621410593383
HDFC Bank,2021-12-03,790.9129733075196,753.2123164582608,826.0483200781616
HDFC Bank,2021-12-06,790.1145564697656,753.109654093018,827.464997350596
HDFC Bank,2021-12-07,790.3676147085912,754.8895458419724,826.9671104530601
HDFC Bank,2021-12-08,789.8394511987967,753.7158178765497,826.3467170179864
HDFC Bank,2021-12-09,788.2732669702265,753.6480751186201,825.8101846513373
HDFC Bank,2021-12-10,787.485960890999,752.708949039622,825.2639555148304
HDFC Bank,2021-12-13,785.2241927370886,748.8418633343048,822.7844408284242
HDFC Bank,2021-12-14,785.2148241173404,748.799639765537,819.763623533834
HDFC Bank,2021-12-15,784.5425034634001,749.2863475981071,819.145285071213
HDFC Bank,2021-12-16,782.9488577287204,749.1944542838457,821.2380572654698
HDFC Bank,2021-12-17,782.2459382078944,744.7831392465181,818.7522599680199
HDFC Bank,2021-12-20,780.8141767236002,742.4986299461851,818.3000729156165
HDFC Bank,2021-12-21,781.228986361332,745.422447795284,818.7939776007371
HDFC Bank,2021-12-22,781.026828198491,745.6751952435571,819.5031415586819
HDFC Bank,2021-12-23,779.93038651647,742.8650209740505,819.3418068958035
HDFC Bank,2021-12-24,779.7319688593419,741.4472266278154,817.2013757638258
HDFC Bank,2021-12-27,779.6596713821722,744.0085031873964,816.2844281257642
HDFC Bank,2021-12-28,780.4140924264763,745.0174230506216,819.6266562197517
HDFC Bank,2021-12-29,780.4673975392077,743.5585746586223,814.1242557381954
HDFC Bank,2021-12-30,779.5290801972119,741.7026291456888,812.6367193545549
HDFC Bank,2021-12-31,779.3809788719228,740.7149454474929,814.3061422591288
HDFC Bank,2022-01-03,778.7548531366211,743.1075167819592,814.8490281601735
HDFC Bank,2022-01-04,779.0871994827778,740.0398916742582,814.3280616840979
HDFC Bank,2022-01-05,778.6069786365987,739.6446670612105,813.9768149167472
HDFC Bank,2022-01-06,777.0330224971967,744.1660210586675,812.1409790764778
HDFC Bank,2022-01-07,776.159543826782,738.1304991027106,812.1800112310978
HDFC Bank,2022-01-10,772.9810886853494,738.9155140023038,808.8539134781182
HDFC Bank,2022-01-11,772.4011761593392,736.415708315297,806.3428295346547
HDFC Bank,2022-01-12,771.0130852444697,732.9981683669287,807.0626839814126
HDFC Bank,2022-01-13,768.5574771508561,733.58918529126,803.721439029437
HDFC Bank,2022-01-14,766.8500934105637,730.5657266059205,801.2812790835591
HDFC Bank,2022-01-17,761.6553701552451,727.1575129488028,797.5796954348508
HDFC Bank,2022-01-18,760.6224020075142,724.5660812321756,799.8449851211644
HDFC Bank,2022-01-19,758.9132179751745,721.9474457103922,793.3096328759095
HDFC Bank,2022-01-20,756.2774576193153,720.2224036934389,793.9732737792656
HDFC Bank,2022-01-21,754.5364621363049,717.8434844676098,789.2652537563185
HDFC Bank,2022-01-24,750.1227030355489,712.9018250706464,787.7900682437396
HDFC Bank,2022-01-25,749.6269662679445,713.330086207126,785.0684536103412
HDFC Bank,2022-01-27,746.7058184230341,706.6279444610224,783.0033943209169
HDFC Bank,2022-01-28,745.819017028269,709.7365019678873,779.763309224548
HDFC Bank,2022-01-31,744.2970153086826,706.7952742846763,785.1234090580156
HDFC Bank,2022-02-01,744.8001188528413,708.4758242033438,779.1675256352418
HDFC Bank,2022-02-02,744.7271448063262,704.891661276735,780.0750084124938
HDFC Bank,2022-02-03,743.7900082003827,706.4808009649396,780.4725407468669
HDFC Bank,2022-02-04,743.7707282166069,705.9641048085452,777.6873155841054
HDFC Bank,2022-02-07,744.2633573266934,707.3232823740079,781.2634068856244
HDFC Bank,2022-02-08,745.1896362460877,709.9888723122535,783.4507566294777
HDFC Bank,2022-02-09,745.3965518102647,709.4584690428824,782.8700420372803
HDFC Bank,2022-02-10,744.5893542940794,706.9418509312704,782.4892490245431
HDFC Bank,2022-02-11,744.5468063366176,709.1436061795815,781.5413740835195
HDFC Bank,2022-02-14,744.0691752499091,707.1573489184408,780.0333712404461
HDFC Bank,2022-02-15,744.3945687459975,708.3650679335663,782.6310945045514
HDFC Bank,2022-02-16,743.88071609145,706.8207957112153,780.2104886980934
HDFC Bank,2022-02-17,742.2480656661138,704.5253760545,779.0474524933096
HDFC Bank,2022-02-18,741.2926523908188,704.9516257763108,776.7063595202287
HDFC Bank,2022-02-21,737.7465832797196,702.5927721699047,773.5562297240645
HDFC Bank,2022-02-22,737.0081205311318,700.0857897412865,770.0812799934552
HDFC Bank,2022-02-23,735.4446859170978,698.2244660384498,772.8649621780038
HDFC Bank,2022-02-24,732.7968360059887,695.9093704674605,768.6984146682715
HDFC Bank,2022-02-25,730.8795947927387,693.0654217377022,767.7115628908736
HDFC Bank,2022-02-28,724.9336679277852,688.8022240124507,763.6957894367113
HDFC Bank,2022-03-02,721.5653222228152,685.6244304735997,754.2677058347354
HDFC Bank,2022-03-03,718.570271742524,681.3732156959624,756.2287662197828
HDFC Bank,2022-03-04,716.4353993384087,680.5193786162962,751.893055983559
HDFC Bank,2022-03-07,710.611239487995,676.1988530988979,746.7520687515262
HDFC Bank,2022-03-08,709.5657745199873,671.0951634540365,746.5192950795804
HDFC Bank,2022-03-09,707.926603264425,675.5624491660897,745.4290441293259
HDFC Bank,2022-03-10,705.4309465129453,669.962296947335,739.5519205972041
HDFC Bank,2022-03-11,703.8865692944278,665.0418581046171,740.7185975949387
HDFC Bank,2022-03-14,700.2595027011314,665.7153698988822,738.6097623452104
HDFC Bank,2022-03-15,700.0456610108441,663.2854513678334,737.6169143902551
HDFC Bank,2022-03-16,699.2663193594435,661.7937398538805,734.7305194678198
HDFC Bank,2022-03-17,697.6463270011988,659.8368307636833,735.7862373769442
HDFC Bank,2022-03-21,695.9141764162653,660.3740134082134,730.8258586231033
HDFC Bank,2022-03-22,696.497255866795,659.1864396743579,734.6826739100234
HDFC Bank,2022-03-23,696.4746383690741,658.6270334719969,732.9340305247911
HDFC Bank,2022-03-24,695.5656080118289,659.0066444313386,732.6069672920124
HDFC Bank,2022-03-25,695.5616946334288,660.9382437325289,733.4844687618498
HDFC Bank,2022-03-28,696.1439447456416,657.205009432089,733.1959277845092
HDFC Bank,2022-03-29,697.1599374224123,661.3109519301831,734.3037281066648
HDFC Bank,2022-03-30,697.5101817325015,660.7184152064979,734.3801178072576
HDFC Bank,2022-03-31,696.9137226644455,657.3349459114268,731.8121708387417
HDFC Bank,2022-04-01,697.1621454674591,661.3746049060941,734.6827546967891
HDFC Bank,2022-04-04,698.1429890248206,661.7910416574853,738.1801353457212
HDFC Bank,2022-04-05,699.1737149087385,663.817828446527,739.0584154810128
HDFC Bank,2022-04-06,699.4803410167818,665.0184345944132,735.4990894029173
HDFC Bank,2022-04-07,698.7823609891883,661.4879064680213,736.3440390753645
HDFC Bank,2022-04-08,698.871863947089,661.2568027866795,733.2695579498265
HDFC Bank,2022-04-11,699.038807463758,663.892937595705,734.8520130963374
HDFC Bank,2022-04-12,699.689623070326,662.26272672222,734.4723536852206
HDFC Bank,2022-04-13,699.564950461632,665.4626970552126,737.4344351787056
HDFC Bank,2022-04-18,696.313098630234,658.2699683365147,731.7518659495287
HDFC Bank,2022-04-19,696.305911830525,657.897543108172,731.4843209079615
HDFC Bank,2022-04-20,695.5070194795203,659.4656329529358,730.7605119355043
HDFC Bank,2022-04-21,693.6470221925861,658.7918588097378,728.7418248238304
HDFC Bank,2022-04-22,692.530591509278,656.7133866820291,729.2514652507297
HDFC Bank,2022-04-25,688.9631921780639,652.0840068730972,727.2195198492238
HDFC Bank,2022-04-26,688.3855864361701,650.1315430210864,724.0765870979669
HDFC Bank,2022-04-27,687.0707252837617,649.9352745562443,723.7969697820189
HDFC Bank,2022-04-28,684.7596552665441,647.2745934859622,720.4491584136983
HDFC Bank,2022-04-29,683.2668938983569,647.9278792273774,718.4346300101588
HDFC Bank,2022-05-02,679.1031470020404,641.0210073102155,715.4386221482883
HDFC Bank,2022-05-04,677.3179963508245,639.3076806593881,714.1180990340707
HDFC Bank,2022-05-05,675.221720048123,637.1380512783302,710.4870368004731
HDFC Bank,2022-05-06,674.051074282245,636.4110659454429,707.622516712989
HDFC Bank,2022-05-09,671.4612724874866,635.5157249895324,707.5537571024207
HDFC Bank,2022-05-10,671.5891238633848,638.6728134499893,708.5081862448473
HDFC Bank,2022-05-11,671.1606479702698,634.9312974729954,708.0675142247815
HDFC Bank,2022-05-12,669.9063832373064,631.8293748966613,705.8802453296175
HDFC Bank,2022-05-13,669.6270313402977,632.0086208311411,703.621044675238
HDFC Bank,2022-05-16,669.8606279295768,631.2306441111887,708.9735968564117
HDFC Bank,2022-05-17,670.9284716321847,634.3934028085171,706.7760665923948
HDFC Bank,2022-05-18,671.4140480414188,638.5005059917478,709.0237289880555
HDFC Bank,2022-05-19,671.0335104836026,635.4527191793735,707.4304145025163
HDFC Bank,2022-05-20,671.5742306616022,634.7647327425328,706.4175080504909
HDFC Bank,2022-05-23,673.835318927044,636.249952397716,710.5427457097712
HDFC Bank,2022-05-24,675.4072048211962,639.3812458842933,711.4818834879487
HDFC Bank,2022-05-25,676.302569474196,638.2322135286422,714.3904265871786
HDFC Bank,2022-05-26,676.236076120737,640.4673747528333,715.2302050706337
HDFC Bank,2022-05-27,676.9960271893245,641.7158344565562,714.1645577866838
HDFC Bank,2022-05-30,679.3903324520473,642.10476693047,716.9181644290766
HDFC Bank,2022-05-31,680.8572968893168,646.8829157204034,719.7707184834924
HDFC Bank,2022-06-01,681.5903939624935,646.8661993049284,718.2496046183076
HDFC Bank,2022-06-02,681.316802832179,644.0980717963364,714.2323823753006
HDFC Bank,2022-06-03,681.8382679281658,643.9886615793073,717.2629763256946
HDFC Bank,2022-06-06,683.4687403887829,645.3257954023769,719.3685792868083
HDFC Bank,2022-06-07,684.7105727465632,646.9693734553713,718.7272152946498
HDFC Bank,2022-06-08,685.2541249144086,647.6069597264235,719.1490846818201
HDFC Bank,2022-06-09,684.8371051851454,645.9491516492657,722.9730046111192
HDFC Bank,2022-06-10,685.2699902544257,651.2868427530351,719.3078520057376
HDFC Bank,2022-06-13,687.018709894031,650.8359335626288,720.5540546085748
HDFC Bank,2022-06-14,688.4341853873154,650.8819959665703,724.1038970112843
HDFC Bank,2022-06-15,689.6821278588181,651.519024828054,725.5225011375986
HDFC Bank,2022-06-16,690.0276523151668,651.9344463446779,727.0822109969934
HDFC Bank,2022-06-17,691.2731235089359,653.9912745859887,727.7906264500867
HDFC Bank,2022-06-20,695.6476411137925,660.1622906595976,729.7890569553226
HDFC Bank,2022-06-21,697.9554114034229,662.8315244098993,735.6241781654355
HDFC Bank,2022-06-22,699.6116481551452,665.1432065917136,737.0628249673131
